FECHA_COMPRA,NOMBRE_TIENDA,CODIGO_VENTA,PRODUCTO_VENTA,CANTIDAD_UNITARIA_PRODUCTO,PRECIO_VENTA,COSTO_PRODUCTO,PAIS_PRODUCTO,IMPORTE_TOTAL,CANTIDAD_TOTAL_PRODUCTO,FORMA_PAGO,MARCA_PRODUCTO,UNIDAD_VENTA_PRODUCTO,TIENE_PROMO_PRODUCTO,NOMBRE_PROMO_PRODUCTO,TIPO_PROMO_PRODUCTO,NOMBRE_PROVEEDOR,PERIODO_PAGO_PROVEEDOR,ALCANCE_PROVEEDOR,SUBFAMILIA_PRODUCTO,FAMILIA_PRODUCTO,SECCION_PRODUCTO
2000-09-01,"Manhattan I",M10262271,"Swiss Emmental",1,3.7250,2.63,Suiza,18.2875,3,"Tarjeta de Crédito",Emmeswiss,"Porción (250 g)",0,NULL,NULL,"Produits Naturels de Suisse",60,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,"Manhattan I",M13997773,"Swiss Emmental",1,3.7250,2.63,Suiza,58.7950,4,Cheque,Emmeswiss,"Porción (250 g)",0,NULL,NULL,"Produits Naturels de Suisse",60,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,"Manhattan I",M14390939,"Swiss Gruyere",1,4.9750,3.40,Suiza,48.3625,5,Cheque,Goldener,"Porción (250 g)",0,NULL,NULL,"Produits Naturels de Suisse",60,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,"Manhattan I",M11376326,"Knight's Vail",2,7.4750,5.18,"Estados Unidos",68.9500,4,Cheque,"The Old Farm Cow","Porción (250 g)",0,NULL,NULL,"Old Farm Inc.",90,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,"Manhattan I",M11245227,"Goat's Irish Boile",1,6.2250,4.44,Irlanda,31.7875,5,"Tarjeta de Crédito","The Irish Goat","Porción (250 g)",0,NULL,NULL,"The Irish Cheese Company",60,Global,"Cabra Tierno",Cabra,Quesos
2000-09-01,"Manhattan I",M10589880,"Almendras rellenas",1,4.7500,3.34,España,83.9450,5,"Tarjeta de Crédito","La Tradición",Caja,0,NULL,NULL,"Cooperativa de Repostería Tradicional",60,Global,"Dulces de Navidad",Pastelería,Postres
2000-09-01,"Manhattan I",M15177349,"Almendras rellenas",2,4.7500,3.34,España,63.1750,8,"Tarjeta de Crédito","La Tradición",Caja,0,NULL,NULL,"Cooperativa de Repostería Tradicional",60,Global,"Dulces de Navidad",Pastelería,Postres
2000-09-01,"Manhattan I",M14915228,"Almendras rellenas",1,4.7500,3.34,España,4.7500,1,"Tarjeta de Crédito","La Tradición",Caja,0,NULL,NULL,"Cooperativa de Repostería Tradicional",60,Global,"Dulces de Navidad",Pastelería,Postres
2000-09-01,"Manhattan I",M12424889,Tiramisú,1,8.2500,5.71,Italia,31.7500,2,"Tarjeta de Crédito","Casale di la Mamma",Unidad,0,NULL,NULL,"Casale di la Mama",90,Global,Tartas,Pastelería,Postres
2000-09-01,"Manhattan I",M14063307,Tiramisú,1,8.2500,5.71,Italia,31.7000,4,"Tarjeta de Crédito","Casale di la Mamma",Unidad,0,NULL,NULL,"Casale di la Mama",90,Global,Tartas,Pastelería,Postres
2000-09-01,"Manhattan I",M14063307,Tiramisú,1,8.2500,5.71,Italia,31.7000,4,"Tarjeta de Crédito","Casale di la Mamma",Unidad,0,NULL,NULL,"Casale di la Mama",90,Global,Tartas,Pastelería,Postres
2000-09-01,"Manhattan I",M15177349,Tiramisú,1,8.2500,5.71,Italia,63.1750,8,"Tarjeta de Crédito","Casale di la Mamma",Unidad,0,NULL,NULL,"Casale di la Mama",90,Global,Tartas,Pastelería,Postres
2000-09-01,"Manhattan I",M14522012,Tiramisú,2,8.2500,5.71,Italia,76.6025,7,"Tarjeta de Crédito","Casale di la Mamma",Unidad,0,NULL,NULL,"Casale di la Mama",90,Global,Tartas,Pastelería,Postres
2000-09-01,"Manhattan I",M11441850,"Chocolate Truffle",1,3.9500,2.76,"Reino Unido",58.2250,4,"Tarjeta de Crédito","Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,"Manhattan I",M12228279,"Chocolate Truffle",1,3.9500,2.76,"Reino Unido",32.0125,3,"Tarjeta de Crédito","Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,"Manhattan I",M14063307,"Chocolate Truffle",1,3.9500,2.76,"Reino Unido",31.7000,4,"Tarjeta de Crédito","Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,"Manhattan I",M14128844,"Chocolate Truffle",1,3.9500,2.76,"Reino Unido",15.0700,2,"Tarjeta de Crédito","Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,"Manhattan I",M15177349,"Chocolate Truffle",1,3.9500,2.76,"Reino Unido",63.1750,8,"Tarjeta de Crédito","Factory Chocolate",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de chocolate",Galletas,Postres
2000-09-01,"Manhattan I",M12555934,"Custard Creams",1,3.2500,2.17,"Reino Unido",3.2500,1,"Tarjeta de Crédito","Factory Cream",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Pastas de té",Galletas,Postres
2000-09-01,"Manhattan I",M11245227,"Jam Rings",2,3.5000,2.35,"Reino Unido",31.7875,5,"Tarjeta de Crédito","Factory Fruit",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de fruta",Galletas,Postres
2000-09-01,"Manhattan I",M10917538,Shortcake,1,3.5000,2.48,"Reino Unido",18.7500,2,Cheque,"Factory Butter",Caja,0,NULL,NULL,"The Biscuits Company",60,Global,"Galletas de mantequilla",Galletas,Postres
2000-09-01,"Manhattan I",M10589880,"Tinto Crianza 97",1,12.0200,7.02,España,83.9450,5,"Tarjeta de Crédito","Conde Duque Alvarez",Botella,0,NULL,NULL,"Bodegas Hermanos Alvarez",60,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Manhattan I",M16029312,"Tinto Crianza 97",1,12.0200,7.02,España,12.0200,1,"Otra Tarjeta","Conde Duque Alvarez",Botella,0,NULL,NULL,"Bodegas Hermanos Alvarez",60,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Manhattan I",M10131079,"Tinto Gran Reserva 91",1,15.0200,7.86,España,15.0200,1,"Tarjeta de Crédito","Marqués de Albiñana",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Manhattan I",M12752518,"Tinto Gran Reserva 91",1,15.0200,7.86,España,28.8700,2,Efectivo,"Marqués de Albiñana",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Manhattan I",M14522012,"Tinto Gran Reserva 91",2,15.0200,7.86,España,76.6025,7,"Tarjeta de Crédito","Marqués de Albiñana",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Manhattan I",M12752518,"Tinto Gran Reserva 93",1,13.8500,7.28,España,28.8700,2,Efectivo,"Marqués de Albiñana",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Manhattan I",M14128839,"Tinto Gran Reserva 93",1,13.8500,7.28,España,68.0500,3,Efectivo,"Marqués de Albiñana",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Manhattan I",M10327770,"Tinto Reserva 95",1,29.8100,17.24,España,53.8100,2,Cheque,"Viña Selecta",Botella,0,NULL,NULL,"Bebidas Selección",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Manhattan I",M12359373,"Tinto Reserva 95",2,29.8100,17.24,España,126.3350,8,"Tarjeta de Crédito","Viña Selecta",Botella,0,NULL,NULL,"Bebidas Selección",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Manhattan I",M10458762,"Tinto Reserva 95",1,10.3000,5.69,España,32.8000,2,Cheque,"Condado del Señorío",Botella,0,NULL,NULL,"Bodegas San Gervasio",30,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Manhattan I",M13014664,"Tinto Reserva 95",2,19.3800,10.69,España,93.7600,5,"Tarjeta de Crédito","Hermanos de la Fuente",Botella,0,NULL,NULL,"Bodegas Herederos de Don Emilio",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Manhattan I",M10327790,"Tinto Reserva 94",1,9.4000,5.08,España,72.7125,5,"Tarjeta de Crédito","Conde de Salvatierra",Botella,0,NULL,NULL,"Cooperativa del Alto Rioja",90,Global,"D.O. Rioja-Tinto","D.O. Rioja",Vinos
2000-09-01,"Manhattan I",M12359373,"Tinto Reserva 94",1,11.7500,6.50,España,126.3350,8,"Tarjeta de Crédito","Bodegas Don Emilio",Botella,0,NULL,NULL,"Cooperativa del Penedés",30,Global,"D.O. Penedés-Tinto","D.O. Penedés",Vinos
2000-09-01,"Manhattan I",M12687009,"Chardonnay 97",2,12.9000,7.84,España,438.8500,28,"Tarjeta de Crédito","Viña Selección",Botella,0,NULL,NULL,"Cooperativa del Penedés",30,Global,"D.O. Penedés-Blanco","D.O. Penedés",Vinos
2000-09-01,"Manhattan I",M14128844,"Cabernet Sauvignon 96",1,11.1200,6.64,España,15.0700,2,"Tarjeta de Crédito","Bodegas de Aragón",Botella,0,NULL,NULL,"Compañía Vinícola, S.A.",30,Global,"D.O. Somontano-Blanco","D.O. Somontano",Vinos
2000-09-01,"Manhattan I",M14063318,"Cabernet Sauvignon 96",1,11.1200,6.64,España,22.3700,2,Efectivo,"Bodegas de Aragón",Botella,0,NULL,NULL,"Compañía Vinícola, S.A.",30,Global,"D.O. Somontano-Blanco","D.O. Somontano",Vinos
2000-09-01,"Manhattan I",M10524372,"Tinto Crianza 96",2,6.2000,3.60,España,30.4000,3,Cheque,"Bodegas de Aragón",Botella,0,NULL,NULL,"Compañía Vinícola, S.A.",30,Global,"D.O. Somontano-Tinto","D.O. Somontano",Vinos
2000-09-01,"Manhattan I",M10983048,"Merlot 97",2,11.2500,6.93,"Estados Unidos",45.4500,5,"Tarjeta de Crédito","Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M11310804,"Merlot 97",1,11.2500,6.93,"Estados Unidos",14.9750,2,"Tarjeta de Crédito","Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M14063307,"Merlot 97",1,11.2500,6.93,"Estados Unidos",31.7000,4,"Tarjeta de Crédito","Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M14063318,"Merlot 97",1,11.2500,6.93,"Estados Unidos",22.3700,2,Efectivo,"Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M14521994,"Merlot 97",1,11.2500,6.93,"Estados Unidos",16.8125,2,Efectivo,"Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M10983048,"Chenin Blanc 97",1,13.0000,7.83,"Estados Unidos",45.4500,5,"Tarjeta de Crédito","Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M11245227,"Chenin Blanc 97",1,13.0000,7.83,"Estados Unidos",31.7875,5,"Tarjeta de Crédito","Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M12555972,"Chenin Blanc 97",1,13.0000,7.83,"Estados Unidos",42.9500,2,"Tarjeta de Crédito","Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M12359373,"Chenin Blanc 97",1,13.0000,7.83,"Estados Unidos",126.3350,8,"Tarjeta de Crédito","Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M14522012,"Chenin Blanc 97",2,13.0000,7.83,"Estados Unidos",76.6025,7,"Tarjeta de Crédito","Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M12031617,"Merlot 97",1,14.3500,7.53,"Estados Unidos",22.6250,2,Efectivo,"Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M10917538,"Chenin Blanc 98",1,15.2500,7.78,"Estados Unidos",18.7500,2,Cheque,"Golden Vineyards",Botella,0,NULL,NULL,"Golden Vineyards Company",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M14128839,"Zinfandel 96",1,24.2500,13.94,"Estados Unidos",68.0500,3,Efectivo,"Old Vine Cellars",Botella,0,NULL,NULL,"Napa Old Vine Cellars",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M12818070,"Chardonnay 97",1,24.4000,15.24,"Estados Unidos",42.4000,3,"Tarjeta de Crédito","Old Vine Cellars",Botella,0,NULL,NULL,"Napa Old Vine Cellars",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M10458762,"Zinfandel 97",1,22.5000,11.57,"Estados Unidos",32.8000,2,Cheque,"Cuvee Chapel",Botella,0,NULL,NULL,"Robert F. Cellars",90,Global,"D.O. Napa-Rosado","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M11441850,"Zinfandel 97",1,22.5000,11.57,"Estados Unidos",58.2250,4,"Tarjeta de Crédito","Cuvee Chapel",Botella,0,NULL,NULL,"Robert F. Cellars",90,Global,"D.O. Napa-Rosado","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M12687009,"Zinfandel 97",4,22.5000,11.57,"Estados Unidos",438.8500,28,"Tarjeta de Crédito","Cuvee Chapel",Botella,0,NULL,NULL,"Robert F. Cellars",90,Global,"D.O. Napa-Rosado","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M12228279,"Zinfandel 97",1,22.5000,11.57,"Estados Unidos",32.0125,3,"Tarjeta de Crédito","Cuvee Chapel",Botella,0,NULL,NULL,"Robert F. Cellars",90,Global,"D.O. Napa-Rosado","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M12031688,"Zinfandel 97",2,22.5000,11.57,"Estados Unidos",52.8125,3,"Tarjeta de Crédito","Cuvee Chapel",Botella,0,NULL,NULL,"Robert F. Cellars",90,Global,"D.O. Napa-Rosado","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M13014725,"Zinfandel 97",1,22.5000,11.57,"Estados Unidos",95.4250,6,Cheque,"Cuvee Chapel",Botella,0,NULL,NULL,"Robert F. Cellars",90,Global,"D.O. Napa-Rosado","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M14849667,"Zinfandel 97",1,22.5000,11.57,"Estados Unidos",28.0625,2,Cheque,"Cuvee Chapel",Botella,0,NULL,NULL,"Robert F. Cellars",90,Global,"D.O. Napa-Rosado","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M15177349,"Zinfandel 97",1,22.5000,11.57,"Estados Unidos",63.1750,8,"Tarjeta de Crédito","Cuvee Chapel",Botella,0,NULL,NULL,"Robert F. Cellars",90,Global,"D.O. Napa-Rosado","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M10327770,"Pinot Noir 97",1,24.0000,14.60,"Estados Unidos",53.8100,2,Cheque,"West Vineyards",Botella,0,NULL,NULL,"The Company of West Vineyards",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M11376326,"Merlot 98",2,27.0000,16.12,"Estados Unidos",68.9500,4,Cheque,"West Vineyards",Botella,0,NULL,NULL,"The Company of West Vineyards",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M10589880,"Chardonnay 98",1,31.0000,17.73,"Estados Unidos",83.9450,5,"Tarjeta de Crédito","West Vineyards",Botella,0,NULL,NULL,"The Company of West Vineyards",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M10655371,"Merlot 96",1,36.5000,20.88,"Estados Unidos",36.5000,1,Efectivo,"Old House Cellar",Botella,0,NULL,NULL,"Napa Old Vine Cellars",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M12687009,"Merlot 96",1,36.5000,20.88,"Estados Unidos",438.8500,28,"Tarjeta de Crédito","Old House Cellar",Botella,0,NULL,NULL,"Napa Old Vine Cellars",30,Global,"D.O. Napa-Tinto","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M12293763,"Cabernet Suavignon 97",1,37.8500,23.39,"Estados Unidos",37.8500,1,Cheque,"Golden Valley",Botella,0,NULL,NULL,"West Cellars Company",30,Global,"D.O. Napa-Blanco","D.O. Napa",Vinos
2000-09-01,"Manhattan I",M12687009,"Tinto Reserva 94",4,18.8000,9.67,España,438.8500,28,"Tarjeta de Crédito","Bodegas Hnos. Soldeoro",Botella,0,NULL,NULL,"Bebidas Selección",90,Global,"D.O. Ribera del Duero-Tinto","D.O. Ribera del Duero",Vinos
2000-09-01,"Manhattan I",M12687009,"Petit Verdot 97",4,18.0000,10.05,Francia,438.8500,28,"Tarjeta de Crédito","Château Haut-Loupiac",Botella,0,NULL,NULL,"Domaine Bourdeaux",30,Global,"D.O. Bordeaux-Blanco","D.O. Bordeaux",Vinos
2000-09-01,"Manhattan I",M10524372,"Petit Verdot 97",1,18.0000,10.05,Francia,30.4000,3,Cheque,"Château Haut-Loupiac",Botella,0,NULL,NULL,"Domaine Bourdeaux",30,Global,"D.O. Bordeaux-Blanco","D.O. Bordeaux",Vinos
2000-09-01,"Manhattan I",M10589880,"Bordeaux 97",1,29.9500,17.15,Francia,83.9450,5,"Tarjeta de Crédito","Monsieur Valentin",Botella,0,NULL,NULL,"Domaine Bourdeaux",30,Global,"D.O. Bordeaux-Tinto","D.O. Bordeaux",Vinos
2000-09-01,"Manhattan I",M12555972,"Bordeaux 97",1,29.9500,17.15,Francia,42.9500,2,"Tarjeta de Crédito","Monsieur Valentin",Botella,0,NULL,NULL,"Domaine Bourdeaux",30,Global,"D.O. Bordeaux-Tinto","D.O. Bordeaux",Vinos
2000-09-01,"Manhattan I",M13539009,"Bordeaux 97",1,29.9500,17.15,Francia,34.0125,2,"Tarjeta de Crédito","Monsieur Valentin",Botella,0,NULL,NULL,"Domaine Bourdeaux",30,Global,"D.O. Bordeaux-Tinto","D.O. Bordeaux",Vinos
2000-09-01,"Manhattan I",M14128839,"Bordeaux 97",1,29.9500,17.15,Francia,68.0500,3,Efectivo,"Monsieur Valentin",Botella,0,NULL,NULL,"Domaine Bourdeaux",30,Global,"D.O. Bordeaux-Tinto","D.O. Bordeaux",Vinos
2000-09-01,"Manhattan I",M10655481,"Chablis Chardonnay 97/98",1,12.1100,6.28,Francia,17.6725,2,Cheque,"Duc Puy-Arnatel",Botella,0,NULL,NULL,"Domaine Bourgogne",30,Global,"D.O. Bourgogne-Blanco","D.O. Bourgogne",Vinos
2000-09-01,"Manhattan I",M15242892,"Chablis Chardonnay 97/98",1,12.1100,6.28,Francia,12.1100,1,"Tarjeta de Crédito","Duc Puy-Arnatel",Botella,0,NULL,NULL,"Domaine Bourgogne",30,Global,"D.O. Bourgogne-Blanco","D.O. Bourgogne",Vinos
2000-09-01,"Manhattan I",M12359373,"Chablis Chardonnay 97",1,23.7400,14.00,Francia,126.3350,8,"Tarjeta de Crédito","Duc Puy-Arnatel",Botella,0,NULL,NULL,"Domaine Bourgogne",30,Global,"D.O. Bourgogne-Blanco","D.O. Bourgogne",Vinos
2000-09-01,"Manhattan I",M13997773,"Pinot Noir 97",2,12.5600,6.41,Francia,58.7950,4,Cheque,Allimat-Deiss,Botella,0,NULL,NULL,"Cellier Alsace",30,Global,"D.O. Alsace-Tinto","D.O. Alsace",Vinos
2000-09-01,"Manhattan I",M13014664,"Brut Premier Cru",1,25.0000,13.85,Francia,93.7600,5,"Tarjeta de Crédito","Château d'Or",Botella,0,NULL,NULL,"Chateau d'Or",90,Global,"D.O. Champagne-Brut","D.O. Champagne",Espumosos
2000-09-01,"Manhattan I",M13342389,"Brut Premier Cru",1,25.0000,13.85,Francia,50.0000,2,"Tarjeta de Crédito","Château d'Or",Botella,0,NULL,NULL,"Chateau d'Or",90,Global,"D.O. Champagne-Brut","D.O. Champagne",Espumosos
2000-09-01,"Manhattan I",M13342389,"Brut Premier Cru",1,25.0000,13.85,Francia,50.0000,2,"Tarjeta de Crédito","Château d'Or",Botella,0,NULL,NULL,"Chateau d'Or",90,Global,"D.O. Champagne-Brut","D.O. Champagne",Espumosos
2000-09-01,"Manhattan I",M10327790,"Brut Premier Cru",2,25.0000,13.85,Francia,72.7125,5,"Tarjeta de Crédito","Château d'Or",Botella,0,NULL,NULL,"Chateau d'Or",90,Global,"D.O. Champagne-Brut","D.O. Champagne",Espumosos
2000-09-01,"Manhattan I",M13997773,"Brut Chardonnay Blanc de Blancs",1,29.9500,15.71,Francia,58.7950,4,Cheque,"Château d'Or",Botella,0,NULL,NULL,"Chateau d'Or",90,Global,"D.O. Champagne-Brut","D.O. Champagne",Espumosos
2000-09-01,"Manhattan I",M14456458,"Brut Chardonnay",1,79.9500,41.79,Francia,84.6375,2,"Tarjeta de Crédito","Château d'Or",Botella,0,NULL,NULL,"Chateau d'Or",90,Global,"D.O. Champagne-Brut","D.O. Champagne",Espumosos
2000-09-01,"Manhattan I",M13080212,"Golden Semillon 97",1,18.0000,9.36,Australia,41.5000,2,"Tarjeta de Crédito","Australian Cellars",Botella,1,"Semillon 5%","Descuento 5%","Australian Cellars Company",30,Global,"D.O. Barossa Valley-Blanco","D.O. Barossa Valley",Vinos
2000-09-01,"Manhattan I",M10262266,"Golden Semillon 97",2,18.0000,9.36,Australia,36.0000,2,"Tarjeta de Crédito","Australian Cellars",Botella,1,"Semillon 5%","Descuento 5%","Australian Cellars Company",30,Global,"D.O. Barossa Valley-Blanco","D.O. Barossa Valley",Vinos
2000-09-01,"Manhattan I",M12162759,"Merlot 99",3,9.9500,5.18,Chile,60.9250,7,Cheque,"Casa Julia Montemar",Botella,1,"Merlot Introduction",3x2,"Compañía del Valle Montemar",15,Global,Mendoza-Tinto,Mendoza,Vinos
2000-09-01,"Manhattan I",M13014664,"Cru Beaujolais 98",2,15.0000,8.41,Francia,93.7600,5,"Tarjeta de Crédito","Saint Honoré",Botella,0,NULL,NULL,"Societe Viticole",90,Global,"D.O. Beaujolais-Rosado","D.O. Beaujolais",Vinos
2000-09-01,"Manhattan I",M12687009,"Cru Beaujolais 98",4,15.0000,8.41,Francia,438.8500,28,"Tarjeta de Crédito","Saint Honoré",Botella,0,NULL,NULL,"Societe Viticole",90,Global,"D.O. Beaujolais-Rosado","D.O. Beaujolais",Vinos
2000-09-01,"Manhattan I",M12818070,Jerez,2,9.0000,4.97,España,42.4000,3,"Tarjeta de Crédito","Bodegas La Frontera",Botella,0,NULL,NULL,"Cia. De Licores, S.A.",30,Global,Licores,Licores,Licores
2000-09-01,"Manhattan I",M10262271,Jerez,1,9.0000,4.97,España,18.2875,3,"Tarjeta de Crédito","Bodegas La Frontera",Botella,0,NULL,NULL,"Cia. De Licores, S.A.",30,Global,Licores,Licores,Licores
2000-09-01,"Manhattan I",M11441850,"Scotch Whiskey 10 años",1,23.5000,13.49,"Reino Unido",58.2250,4,"Tarjeta de Crédito",Glendale,Botella,0,NULL,NULL,"English Long Drink Company",90,Global,Whisky,Licores,Licores
2000-09-01,"Manhattan I",M13080212,"Scotch Whiskey 10 años",1,23.5000,13.49,"Reino Unido",41.5000,2,"Tarjeta de Crédito",Glendale,Botella,0,NULL,NULL,"English Long Drink Company",90,Global,Whisky,Licores,Licores
2000-09-01,"Manhattan I",M12424889,"Scotch Whiskey 10 años",1,23.5000,13.49,"Reino Unido",31.7500,2,"Tarjeta de Crédito",Glendale,Botella,0,NULL,NULL,"English Long Drink Company",90,Global,Whisky,Licores,Licores
2000-09-01,"Manhattan I",M13014725,"Scotch Whiskey 15 años",2,30.5000,17.10,"Reino Unido",95.4250,6,Cheque,Glendale,Botella,0,NULL,NULL,"English Long Drink Company",90,Global,Whisky,Licores,Licores
2000-09-01,"Manhattan I",M12162759,"Reserva Familia",1,12.4000,6.51,España,60.9250,7,Cheque,"Santa Eulalia",Botella,0,NULL,NULL,"Bodegas Ferrer",30,Global,"D.O. Cava-Extra Brut","D.O. Cava",Espumosos
2000-09-01,"Manhattan I",M14390939,"Brut Nature",1,19.9500,11.15,España,48.3625,5,Cheque,"Santa Eulalia",Botella,0,NULL,NULL,"Bodegas Ferrer",30,Global,"D.O. Cava-Brut Nature","D.O. Cava",Espumosos
2000-09-01,"Manhattan II",M21245186,Camembert,1,5.5625,3.78,Francia,5.5625,1,"Tarjeta de Crédito","Le Caprice","Porción (250 g)",0,NULL,NULL,"Compagnie Laitier",60,Global,"Vaca Pasta blanda",Vaca,Quesos
2000-09-01,"Manhattan II",M21376304,Camembert,1,5.5625,3.78,Francia,18.2125,2,"Otra Tarjeta","Le Caprice","Porción (250 g)",0,NULL,NULL,"Compagnie Laitier",60,Global,"Vaca Pasta blanda",Vaca,Quesos
2000-09-01,"Manhattan II",M21310762,Reblochon,1,8.7250,6.22,Francia,79.4750,4,"Tarjeta de Crédito",Rochance,"Porción (250 g)",0,NULL,NULL,"Compagnie du Fromage",90,Global,"Vaca Pasta blanda",Vaca,Quesos
2000-09-01,"Manhattan II",M20983101,"Gorgonzola Dolce",1,6.2250,4.37,Italia,69.8250,3,Cheque,Fontana,"Porción (250 g)",0,NULL,NULL,"Cooperativa Agricola il Poggiolo",90,Global,"Vaca Curado",Vaca,Quesos
2000-09-01,"Manhattan II",M21179659,Provolone,1,4.9750,3.49,Italia,13.2250,2,"Otra Tarjeta",Rovolati,"Porción (250 g)",0,NULL,NULL,"Cooperativa Agricola il Poggiolo",90,Global,"Vaca Semicurado",Vaca,Quesos
2000-09-01,"Manhattan II",M20393218,Cavallucci,1,5.9500,4.01,Italia,5.9500,1,"Tarjeta de Crédito","Casale di la Mamma",Caja,0,NULL,NULL,"Casale di la Mama",90,Global,"Pastas de té",Galletas,Postres
2000-09-01,"Manhattan II",M20262168,Tiramisú,1,8.2500,5.71,Italia,26.2800,2,"Tarjeta de Crédito","Casale di la Mamma",Unidad,0,NULL,NULL,"Casale di la Mama",90,Global,Tartas,Pastelería,Postres
2000-09-01,"Manhattan II",M21179659,Tiramisú,1,8.2500,5.71,Italia,13.2250,2,"Otra Tarjeta","Casale di la Mamma",Unidad,0,NULL,NULL,"Casale di la Mama",90,Global,Tartas,Pastelería,Postres
